radio,day,time_played,track_title,artist_name
MegaHits,2024-10-26,00:02:00.000000000,ALIBI,ELLA HENDERSON feat. RUDIMENTAL
MegaHits,2024-10-26,00:05:00.000000000,BAIRRO,WET BED GANG x LHAST
MegaHits,2024-10-26,00:11:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,00:15:00.000000000,GALOPA,PEDRO SAMPAIO
MegaHits,2024-10-26,00:17:00.000000000,ITS OK IM OK (PI),TATE McRAE
MegaHits,2024-10-26,00:20:00.000000000,TENGO,JULIETTE
MegaHits,2024-10-26,00:22:00.000000000,STARGAZING,MYLES SMITH
MegaHits,2024-10-26,00:24:00.000000000,DANCING IN THE FLAMES (PI),THE WEEKND
MegaHits,2024-10-26,00:28:00.000000000,BENCAO,MIZZY MILES FEAT. VAN ZEE & BISPO
MegaHits,2024-10-26,00:32:00.000000000,FAZ BEM,BLUAY x JULINHO KSD
MegaHits,2024-10-26,00:35:00.000000000,ALIBI,SEVDALIZA with PABLLO VITTAR & YSEULT
MegaHits,2024-10-26,00:38:00.000000000,FANTASMA,ANA LAURA LOPES
MegaHits,2024-10-26,00:40:00.000000000,GUESS,CHARLI XCX FEAT. BILLIE EILISH
MegaHits,2024-10-26,00:42:00.000000000,RUNAWAY (U & I),GALANTIS
MegaHits,2024-10-26,00:46:00.000000000,RUSH,TROYE SIVAN
MegaHits,2024-10-26,00:49:00.000000000,NORMAL,NENNY
MegaHits,2024-10-26,00:51:00.000000000,FORTNIGHT,TAYLOR SWIFT FEAT. POST MALONE
MegaHits,2024-10-26,00:55:00.000000000,NEVER BE LONELY,JAX JONES & ZOE WEES
MegaHits,2024-10-26,01:00:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,01:03:00.000000000,LOVE AGAIN,RICHIE CAMPBELL
MegaHits,2024-10-26,01:06:00.000000000,PLEASE PLEASE PLEASE,SABRINA CARPENTER
MegaHits,2024-10-26,01:11:00.000000000,BABY IM BACK,THE KID LAROI
MegaHits,2024-10-26,01:14:00.000000000,K-POP,TRAVIS SCOTT x BAD BUNNY & THE WEEKND
MegaHits,2024-10-26,01:17:00.000000000,ACORDA PEDRINHO,JOVEM DIONISIO
MegaHits,2024-10-26,01:20:00.000000000,POCPOC,PEDRO SAMPAIO
MegaHits,2024-10-26,01:22:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,01:25:00.000000000,WHO (PI),JIMIN
MegaHits,2024-10-26,01:29:00.000000000,"I LOVE YOU, IM SORRY",GRACIE ABRAMS
MegaHits,2024-10-26,01:31:00.000000000,GIMME LOVE,SIA
MegaHits,2024-10-26,01:34:00.000000000,BARCO,IVANDRO FEAT. BISPO
MegaHits,2024-10-26,01:38:00.000000000,BAD DREAMS,TEDDY SWIMS
MegaHits,2024-10-26,01:41:00.000000000,BETTER NOW,POST MALONE
MegaHits,2024-10-26,01:44:00.000000000,I DONT WANNA WAIT,DAVID GUETTA + ONEREPUBLIC
MegaHits,2024-10-26,01:47:00.000000000,ALMA NUA,VAN ZEE
MegaHits,2024-10-26,01:50:00.000000000,RAINHA DA FINESSE,WIU
MegaHits,2024-10-26,01:53:00.000000000,SEYA,MORAD & GIMS
MegaHits,2024-10-26,01:56:00.000000000,FOR LIFE,KYGO FEAT. ZAK ABEL & NILE RODGERS
MegaHits,2024-10-26,01:59:00.000000000,ADORE YOU,HUGEL x TOPIC x ARASH feat. DAECOLM
MegaHits,2024-10-26,02:03:00.000000000,TRAINING SEASON,DUA LIPA
MegaHits,2024-10-26,02:06:00.000000000,PODE TENTAR,MANINHO
MegaHits,2024-10-26,02:11:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,02:13:00.000000000,TA OK,DENNIS x MC KEVIN O CHRIS
MegaHits,2024-10-26,02:14:00.000000000,REBOLA TI TXON,DEEJAY RIFOX x TIA VIVIX
MegaHits,2024-10-26,02:18:00.000000000,BUBALU,FEID & REMA
MegaHits,2024-10-26,02:21:00.000000000,OHNANA,KAPO
MegaHits,2024-10-26,02:24:00.000000000,MURDERGRAM DEUX,LL COOL J feat. EMINEM
MegaHits,2024-10-26,02:27:00.000000000,MWAKI,"ZERB, SOFIYA NZAU"
MegaHits,2024-10-26,02:31:00.000000000,FICA,DOMINGUES
MegaHits,2024-10-26,02:35:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,02:39:00.000000000,TASTE (PI),SABRINA CARPENTER
MegaHits,2024-10-26,02:42:00.000000000,DIET PEPSI (PI),ADDISON RAE
MegaHits,2024-10-26,02:44:00.000000000,MISS INDEPENDENT,NE-YO
MegaHits,2024-10-26,02:48:00.000000000,TUYA,ROSALIA
MegaHits,2024-10-26,02:51:00.000000000,COMO TU,BARBARA BANDEIRA feat. IVANDRO
MegaHits,2024-10-26,02:55:00.000000000,OUTSIDE OF LOVE,BECKY HILL
MegaHits,2024-10-26,02:57:00.000000000,MONTERO (CALL ME BY YOUR NAME),LIL NAS X
MegaHits,2024-10-26,03:00:00.000000000,ALIBI,SEVDALIZA with PABLLO VITTAR & YSEULT
MegaHits,2024-10-26,03:03:00.000000000,DANCARINA,PEDRO SAMPAIO feat. MC PEDRINHO
MegaHits,2024-10-26,03:04:00.000000000,"GOOD LUCK, BABE! (PI)",CHAPPELL ROAN
MegaHits,2024-10-26,03:10:00.000000000,TOUCH (PI),KATSEYE
MegaHits,2024-10-26,03:12:00.000000000,DNA (LOVIN YOU),BILLY GILLIES feat. HANNAH BOLEYN
MegaHits,2024-10-26,03:15:00.000000000,FLORA,TREZE
MegaHits,2024-10-26,03:17:00.000000000,AUSTIN,DASHA
MegaHits,2024-10-26,03:20:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,03:23:00.000000000,O TEU CHEIRO,BISPO
MegaHits,2024-10-26,03:26:00.000000000,BIRDS OF A FEATHER,BILLIE EILISH
MegaHits,2024-10-26,03:30:00.000000000,(IT GOES LIKE) NANANA,PEGGY GOU
MegaHits,2024-10-26,03:34:00.000000000,EUROPA,MIZZY MILES feat. DEEJAY TELIO & TETO & GSON
MegaHits,2024-10-26,03:37:00.000000000,ITS OK IM OK (PI),TATE McRAE
MegaHits,2024-10-26,03:40:00.000000000,CANT HOLD US,MACKLEMORE & RYAN LEWIS feat. RAY DALTON
MegaHits,2024-10-26,03:44:00.000000000,THE DOOR,TEDDY SWIMS
MegaHits,2024-10-26,03:47:00.000000000,CONEXOES DE MAFIA,MATUE feat. RICH THE KID
MegaHits,2024-10-26,03:51:00.000000000,DANCING IN THE FLAMES (PI),THE WEEKND
MegaHits,2024-10-26,03:54:00.000000000,LUCID DREAMS,JUICE WRLD
MegaHits,2024-10-26,03:58:00.000000000,WHERE ARE YOU NOW,LOST FREQUENCIES & CALUM SCOTT
MegaHits,2024-10-26,04:00:00.000000000,SAGRADO PROFANO,LUISA SONZA feat. KAYBLACK
MegaHits,2024-10-26,04:04:00.000000000,I HAD SOME HELP,POST MALONE & MORGAN WALLEN
MegaHits,2024-10-26,04:06:00.000000000,ESSA MIUDA,DANNI GATO x VIRGUL
MegaHits,2024-10-26,04:12:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,04:15:00.000000000,HEARTLESS,RICHIE CAMPBELL
MegaHits,2024-10-26,04:18:00.000000000,GUESS,CHARLI XCX FEAT. BILLIE EILISH
MegaHits,2024-10-26,04:20:00.000000000,PAINT THE TOWN RED,DOJA CAT
MegaHits,2024-10-26,04:24:00.000000000,MOVE,ADAM PORT
MegaHits,2024-10-26,04:27:00.000000000,BABY IM BACK,THE KID LAROI
MegaHits,2024-10-26,04:30:00.000000000,LUNA,"FEID, ATL JACOB"
MegaHits,2024-10-26,04:33:00.000000000,CHAMADAS,IVANDRO FEAT. VAN ZEE
MegaHits,2024-10-26,04:36:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,04:37:00.000000000,SO FE,GRELO
MegaHits,2024-10-26,04:41:00.000000000,BAD DREAMS,TEDDY SWIMS
MegaHits,2024-10-26,04:44:00.000000000,RITMO (BAD BOYS FOR LIFE),BLACK EYED PEAS x J. BALVIN
MegaHits,2024-10-26,04:47:00.000000000,WHEN LOVE SUCKS,JASON DERULO FEAT. DIDO
MegaHits,2024-10-26,04:50:00.000000000,PLANETA,BISPO FEAT. BARBARA TINOCO
MegaHits,2024-10-26,04:53:00.000000000,TOO SWEET,HOZIER
MegaHits,2024-10-26,04:57:00.000000000,SCARED TO START,MICHAEL MARCAGI feat. JOY OLADOKUN
MegaHits,2024-10-26,05:00:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,05:04:00.000000000,AMAR PELA METADE,CALEMA
MegaHits,2024-10-26,05:07:00.000000000,GATA ONLY,FLOYYMENOR feat. CRIS MJ
MegaHits,2024-10-26,05:13:00.000000000,RAINHA DA FINESSE,WIU
MegaHits,2024-10-26,05:15:00.000000000,SI NO ESTÃS,IÃ‘IGO QUINTERO
MegaHits,2024-10-26,05:18:00.000000000,NOSSO QUADRO,ANA CASTELA & AGROPLAY
MegaHits,2024-10-26,05:21:00.000000000,END OF BEGINNING,DJO
MegaHits,2024-10-26,05:24:00.000000000,ALIBI,SEVDALIZA with PABLLO VITTAR & YSEULT
MegaHits,2024-10-26,05:27:00.000000000,WHY WHY WHY,SHAWN MENDES
MegaHits,2024-10-26,05:30:00.000000000,STARGAZING,MYLES SMITH
MegaHits,2024-10-26,05:33:00.000000000,DESIRE,CALVIN HARRIS & SAM SMITH
MegaHits,2024-10-26,05:36:00.000000000,CARRO,BARBARA BANDEIRA FEAT. DILLAZ
MegaHits,2024-10-26,05:39:00.000000000,REBOLA TI TXON,DEEJAY RIFOX x TIA VIVIX
MegaHits,2024-10-26,05:43:00.000000000,ONE DANCE,DRAKE feat. WIZKID & KYLA
MegaHits,2024-10-26,05:46:00.000000000,WE CANT BE FRIENDS (WAIT FOR YOUR LOVE),ARIANA GRANDE
MegaHits,2024-10-26,05:49:00.000000000,NOVO BALANÃ‡O,"VEIGH, BVGA BEATZ"
MegaHits,2024-10-26,05:51:00.000000000,MURDERGRAM DEUX,LL COOL J feat. EMINEM
MegaHits,2024-10-26,05:54:00.000000000,CHICO,LUISA SONZA
MegaHits,2024-10-26,05:57:00.000000000,SUMMERS BACK,ALOK & JESS GLYNNE
MegaHits,2024-10-26,06:00:00.000000000,PLEASE PLEASE PLEASE,SABRINA CARPENTER
MegaHits,2024-10-26,06:03:00.000000000,STUMBLIN IN,CYRIL
MegaHits,2024-10-26,06:07:00.000000000,CONTRA PROBABILIDADES,BISPO FEAT. JULINHO KSD
MegaHits,2024-10-26,06:13:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,06:16:00.000000000,ESTRADA,PEDRO MAFAMA
MegaHits,2024-10-26,06:19:00.000000000,DIET PEPSI (PI),ADDISON RAE
MegaHits,2024-10-26,06:22:00.000000000,MONACO,BAD BUNNY
MegaHits,2024-10-26,06:26:00.000000000,"I LOVE YOU, IM SORRY",GRACIE ABRAMS
MegaHits,2024-10-26,06:29:00.000000000,TOUCH (PI),KATSEYE
MegaHits,2024-10-26,06:31:00.000000000,PROBLEMAS DE UM MILIONARIO,WIU
MegaHits,2024-10-26,06:34:00.000000000,ASSOBIA PARA O LADO,CARLAO
MegaHits,2024-10-26,06:37:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,06:40:00.000000000,FANTASMA,ANA LAURA LOPES
MegaHits,2024-10-26,06:43:00.000000000,ITS OK IM OK (PI),TATE McRAE
MegaHits,2024-10-26,06:45:00.000000000,STARBOY,THE WEEKND feat. DAFT PUNK
MegaHits,2024-10-26,06:49:00.000000000,GET HIM BACK!,OLIVIA RODRIGO
MegaHits,2024-10-26,06:53:00.000000000,VIDA BOA,DAVID CARREIRA & JULIETTE
MegaHits,2024-10-26,06:56:00.000000000,BIG DAWGS,HANUMANKIND feat. KALMI
MegaHits,2024-10-26,06:59:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,07:01:00.000000000,PANTEAO,PIRUKA
MegaHits,2024-10-26,07:03:00.000000000,ADORE YOU,HUGEL x TOPIC x ARASH feat. DAECOLM
MegaHits,2024-10-26,07:10:00.000000000,DANCING IN THE FLAMES (PI),THE WEEKND
MegaHits,2024-10-26,07:13:00.000000000,WHAT WAS I MADE FOR,BILLIE EILISH
MegaHits,2024-10-26,07:17:00.000000000,EVEN,RICHIE CAMPBELL FEAT. VAN ZEE & FRANKIEONTHEGUITAR
MegaHits,2024-10-26,07:20:00.000000000,ESPRESSO,SABRINA CARPENTER
MegaHits,2024-10-26,07:23:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,07:27:00.000000000,WHO (PI),JIMIN
MegaHits,2024-10-26,07:30:00.000000000,OHNANA,KAPO
MegaHits,2024-10-26,07:32:00.000000000,USED TO BE YOUNG,MILEY CYRUS
MegaHits,2024-10-26,07:36:00.000000000,GAROTA,"MANINHO, MARISA LIZ"
MegaHits,2024-10-26,07:39:00.000000000,GUESS,CHARLI XCX FEAT. BILLIE EILISH
MegaHits,2024-10-26,07:42:00.000000000,BELIEVER,IMAGINE DRAGONS
MegaHits,2024-10-26,07:45:00.000000000,FORTNIGHT,TAYLOR SWIFT FEAT. POST MALONE
MegaHits,2024-10-26,07:49:00.000000000,CALON,NININHO VAZ MAIA
MegaHits,2024-10-26,07:51:00.000000000,BABY IM BACK,THE KID LAROI
MegaHits,2024-10-26,07:54:00.000000000,FEELSLIKEIMFALLINGINLOVE,COLDPLAY
MegaHits,2024-10-26,07:58:00.000000000,NEVER BE LONELY,JAX JONES & ZOE WEES
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,,"",""
MegaHits,2024-10-26,08:30:00.000000000,RAINHA DA FINESSE,WIU
MegaHits,2024-10-26,08:34:00.000000000,NOT LIKE US,KENDRICK LAMAR
MegaHits,2024-10-26,08:38:00.000000000,RITINHA,ATOA & GRUPO ACADEMICO SEISTETOS
MegaHits,2024-10-26,08:41:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,08:44:00.000000000,TASTE (PI),SABRINA CARPENTER
MegaHits,2024-10-26,08:47:00.000000000,REBOLA TI TXON,DEEJAY RIFOX x TIA VIVIX
MegaHits,2024-10-26,08:50:00.000000000,SUNFLOWER,POST MALONE & SWAE LEE
MegaHits,2024-10-26,08:53:00.000000000,ON MY LOVE,ZARA LARSSON x DAVID GUETTA
MegaHits,2024-10-26,08:57:00.000000000,EL CHAPO,WET BED GANG
MegaHits,2024-10-26,09:02:00.000000000,MURDERGRAM DEUX,LL COOL J feat. EMINEM
MegaHits,2024-10-26,09:05:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,09:08:00.000000000,LET YOU GO,RICHIE CAMPBELL
MegaHits,2024-10-26,09:11:00.000000000,SAGRADO PROFANO,LUISA SONZA feat. KAYBLACK
MegaHits,2024-10-26,09:14:00.000000000,O TEU CHEIRO,BISPO
MegaHits,2024-10-26,09:17:00.000000000,SPRINTER,DAVE x CENTRAL CEE
MegaHits,2024-10-26,09:22:00.000000000,CHAMADA NAO ATENDIDA,BARBARA TINOCO
MegaHits,2024-10-26,09:25:00.000000000,DIET PEPSI (PI),ADDISON RAE
MegaHits,2024-10-26,09:28:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,09:30:00.000000000,BEGGIN,MANESKIN
MegaHits,2024-10-26,09:33:00.000000000,MTG QUEM NAO QUER SOU EU,"DJ TOPO, SEU JORGE, MC LEOZIN & MC G15"
MegaHits,2024-10-26,09:35:00.000000000,RE-TRATAMENTO,DA WEASEL
MegaHits,2024-10-26,09:39:00.000000000,FEATHER,SABRINA CARPENTER
MegaHits,2024-10-26,09:42:00.000000000,TOUCH (PI),KATSEYE
MegaHits,2024-10-26,09:44:00.000000000,LOOK WHOS LAUGHING NOW,BENJAMIN INGROSSO
MegaHits,2024-10-26,09:52:00.000000000,IMAGINA ESSE CENARIO,MATUE & VEIGH
MegaHits,2024-10-26,09:54:00.000000000,TRAINING SEASON,DUA LIPA
MegaHits,2024-10-26,09:58:00.000000000,ROCKSTAR,LISA
MegaHits,2024-10-26,10:00:00.000000000,HOUDINI,EMINEM
MegaHits,2024-10-26,10:04:00.000000000,ALO,DILLAZ feat. PLUTONIO
MegaHits,2024-10-26,10:08:00.000000000,ITS OK IM OK (PI),TATE McRAE
MegaHits,2024-10-26,10:16:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,10:20:00.000000000,SUSHI,NENNY
MegaHits,2024-10-26,10:22:00.000000000,VAMOS DE PAGODIN/SAMBA DE MALANDRO,"DJ WN, DJ GM, MC PULIN DA CAPITAL, RYAN SP, PIEDRO & DANIEL"
MegaHits,2024-10-26,10:27:00.000000000,SO FE,GRELO
MegaHits,2024-10-26,10:31:00.000000000,MOVE,ADAM PORT
MegaHits,2024-10-26,10:34:00.000000000,DANCING IN THE FLAMES (PI),THE WEEKND
MegaHits,2024-10-26,10:37:00.000000000,FANTASY,JADE
MegaHits,2024-10-26,10:41:00.000000000,ALIBI,SEVDALIZA with PABLLO VITTAR & YSEULT
MegaHits,2024-10-26,10:44:00.000000000,TEMPO,VAN ZEE
MegaHits,2024-10-26,10:47:00.000000000,GUESS,CHARLI XCX FEAT. BILLIE EILISH
MegaHits,2024-10-26,10:49:00.000000000,TATA,SLOW J
MegaHits,2024-10-26,10:52:00.000000000,MINHA VIDA E UM FILME,TETO
MegaHits,2024-10-26,10:55:00.000000000,OTRA NOCHE SIN TI,J. BALVIN feat. KHALID
MegaHits,2024-10-26,10:59:00.000000000,BABY IM BACK,THE KID LAROI
MegaHits,2024-10-26,11:02:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,11:05:00.000000000,SOLTEIROS,DEEJAY TELIO & YASMINE
MegaHits,2024-10-26,11:08:00.000000000,GATA ONLY,FLOYYMENOR feat. CRIS MJ
MegaHits,2024-10-26,11:11:00.000000000,WHY WHY WHY,SHAWN MENDES
MegaHits,2024-10-26,11:14:00.000000000,LOVERS IN A PAST LIFE,CALVIN HARRIS x RAG N BONE MAN
MegaHits,2024-10-26,11:16:00.000000000,TIGINNI,JIMMY P. & KIKIMOTELEBA
MegaHits,2024-10-26,11:19:00.000000000,BAD DREAMS,TEDDY SWIMS
MegaHits,2024-10-26,11:22:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,11:26:00.000000000,STARGAZING,MYLES SMITH
MegaHits,2024-10-26,11:29:00.000000000,NOVIDADE NA AREA,MC LIVINHO & DJ MATT D
MegaHits,2024-10-26,11:31:00.000000000,DESLIZA,ANA MOURA
MegaHits,2024-10-26,11:33:00.000000000,ENVOLVER,ANITTA
MegaHits,2024-10-26,11:36:00.000000000,RAINHA DA FINESSE,WIU
MegaHits,2024-10-26,11:39:00.000000000,SEYA,MORAD & GIMS
MegaHits,2024-10-26,11:47:00.000000000,BOM DIA,BLUAY FEAT. IRINA BARROS
MegaHits,2024-10-26,11:50:00.000000000,MADE FOR ME,MUNI LONG
MegaHits,2024-10-26,11:53:00.000000000,I CAN DO IT WITH A BROKEN HEART,TAYLOR SWIFT
MegaHits,2024-10-26,11:57:00.000000000,DANCE THE NIGHT,DUA LIPA
MegaHits,2024-10-26,12:00:00.000000000,CAVALINHO,PEDRO SAMPAIO & GASPARZINHO
MegaHits,2024-10-26,12:02:00.000000000,NOTA 100,DILLAZ feat. JULINHO KSD
MegaHits,2024-10-26,12:05:00.000000000,REBOLA TI TXON,DEEJAY RIFOX x TIA VIVIX
MegaHits,2024-10-26,12:15:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,12:16:00.000000000,LUA,IVANDRO
MegaHits,2024-10-26,12:19:00.000000000,TOO SWEET,HOZIER
MegaHits,2024-10-26,12:24:00.000000000,FANTASMA,ANA LAURA LOPES
MegaHits,2024-10-26,12:26:00.000000000,PLEASE PLEASE PLEASE,SABRINA CARPENTER
MegaHits,2024-10-26,12:30:00.000000000,MURDERGRAM DEUX,LL COOL J feat. EMINEM
MegaHits,2024-10-26,12:33:00.000000000,FANTASY,JADE
MegaHits,2024-10-26,12:36:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,12:40:00.000000000,BEFORE I LOSE MY VOICE,RICHIE CAMPBELL
MegaHits,2024-10-26,12:43:00.000000000,SOMETHING JUST LIKE THIS,THE CHAINSMOKERS feat. COLDPLAY
MegaHits,2024-10-26,12:47:00.000000000,DIET PEPSI (PI),ADDISON RAE
MegaHits,2024-10-26,12:50:00.000000000,LIGHTER,"GALANTIS, DAVID GUETTA & 5 SECONDS OF SUMMER"
MegaHits,2024-10-26,12:53:00.000000000,BKBN,SORAIA RAMOS
MegaHits,2024-10-26,12:56:00.000000000,MON AMOUR,ZZOILO & AITANA
MegaHits,2024-10-26,12:58:00.000000000,KISSES,BL3SS & CAMRINWATSIN feat. BBYCLOSE
MegaHits,2024-10-26,13:02:00.000000000,TOUCH (PI),KATSEYE
MegaHits,2024-10-26,13:04:00.000000000,ALIBI,SEVDALIZA with PABLLO VITTAR & YSEULT
MegaHits,2024-10-26,13:07:00.000000000,POR ENQUANTO,PLUTONIO
MegaHits,2024-10-26,13:09:00.000000000,"I LOVE YOU, IM SORRY",GRACIE ABRAMS
MegaHits,2024-10-26,13:11:00.000000000,WHO (PI),JIMIN
MegaHits,2024-10-26,13:14:00.000000000,MY LOVE MINE ALL MINE,MITSKI
MegaHits,2024-10-26,13:16:00.000000000,MALIBU,PROFJAM
MegaHits,2024-10-26,13:19:00.000000000,ITS OK IM OK (PI),TATE McRAE
MegaHits,2024-10-26,13:22:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,13:25:00.000000000,DAKITI,BAD BUNNY & JHAY CORTEZ
MegaHits,2024-10-26,13:32:00.000000000,NOTAS DE CEM,INSTINTO 26
MegaHits,2024-10-26,13:36:00.000000000,BELONG TOGETHER,MARK AMBOR
MegaHits,2024-10-26,13:38:00.000000000,DANCING IN THE FLAMES (PI),THE WEEKND
MegaHits,2024-10-26,13:41:00.000000000,NASTY,TINASHE
MegaHits,2024-10-26,13:49:00.000000000,IM SORRY,MIZZY MILES feat. IVANDRO & PIRUKA
MegaHits,2024-10-26,13:53:00.000000000,SHAPE OF YOU,ED SHEERAN
MegaHits,2024-10-26,13:57:00.000000000,PROMISES,CALVIN HARRIS & SAM SMITH
MegaHits,2024-10-26,14:00:00.000000000,YAMORE,"MOBLACK & SALIF KEITA feat. CESARIA EVORA, BENJA & FRANC FALA"
MegaHits,2024-10-26,14:04:00.000000000,DEVIA IR,WET BED GANG
MegaHits,2024-10-26,14:08:00.000000000,GUESS,CHARLI XCX FEAT. BILLIE EILISH
MegaHits,2024-10-26,14:17:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,14:20:00.000000000,BUSSOLA,NENNY
MegaHits,2024-10-26,14:24:00.000000000,I LIKE THE WAY YOU KISS ME (PI),ARTEMAS
MegaHits,2024-10-26,14:31:00.000000000,TASTE (PI),SABRINA CARPENTER
MegaHits,2024-10-26,14:34:00.000000000,ADORE YOU,HUGEL x TOPIC x ARASH feat. DAECOLM
MegaHits,2024-10-26,14:37:00.000000000,BABY IM BACK,THE KID LAROI
MegaHits,2024-10-26,14:41:00.000000000,FANTASY,JADE
MegaHits,2024-10-26,14:45:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,14:47:00.000000000,FLOATING,RICHIE CAMPBELL
MegaHits,2024-10-26,14:54:00.000000000,WOW,POST MALONE
MegaHits,2024-10-26,14:56:00.000000000,BAD DREAMS,TEDDY SWIMS
MegaHits,2024-10-26,14:59:00.000000000,RAINHA DA FINESSE,WIU
MegaHits,2024-10-26,15:02:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
MegaHits,2024-10-26,15:06:00.000000000,SORTE A NOSSA,CATARINA FILIPE
MegaHits,2024-10-26,15:10:00.000000000,OHNANA,KAPO
MegaHits,2024-10-26,15:12:00.000000000,O TEU CHEIRO,BISPO
MegaHits,2024-10-26,15:15:00.000000000,"YES, AND?",ARIANA GRANDE
MegaHits,2024-10-26,15:23:00.000000000,AMAR DE COR,VAN ZEE
MegaHits,2024-10-26,15:25:00.000000000,REBOLA TI TXON,DEEJAY RIFOX x TIA VIVIX
MegaHits,2024-10-26,15:29:00.000000000,ALIBI,SEVDALIZA with PABLLO VITTAR & YSEULT
MegaHits,2024-10-26,15:32:00.000000000,"GOOD LUCK, BABE! (PI)",CHAPPELL ROAN
MegaHits,2024-10-26,15:38:00.000000000,WHATEVER,KYGO & AVA MAX
MegaHits,2024-10-26,15:41:00.000000000,VER-TE DORMIR,CARLAO
MegaHits,2024-10-26,15:44:00.000000000,MURDERGRAM DEUX,LL COOL J feat. EMINEM
MegaHits,2024-10-26,15:47:00.000000000,BEAUTIFUL THINGS,BENSON BOONE
MegaHits,2024-10-26,15:55:00.000000000,MENTA,DAVID CARREIRA FEAT. DJODJE
MegaHits,2024-10-26,15:58:00.000000000,LA LA,MYKE TOWERS
MegaHits,2024-10-26,16:02:00.000000000,ALIBI,ELLA HENDERSON feat. RUDIMENTAL
MegaHits,2024-10-26,16:05:00.000000000,SOMOS IGUAIS,PLUTONIO
MegaHits,2024-10-26,16:08:00.000000000,DIET PEPSI (PI),ADDISON RAE
MegaHits,2024-10-26,16:20:00.000000000,SI ANTES TE HUBIERA CONOCIDO,KAROL G.
MegaHits,2024-10-26,16:23:00.000000000,CORACAO DE GELO,WIU
MegaHits,2024-10-26,16:26:00.000000000,BENCAO,MIZZY MILES FEAT. VAN ZEE & BISPO
MegaHits,2024-10-26,16:31:00.000000000,WHY WHY WHY,SHAWN MENDES
MegaHits,2024-10-26,16:34:00.000000000,BIRDS OF A FEATHER,BILLIE EILISH
MegaHits,2024-10-26,16:37:00.000000000,TOUCH (PI),KATSEYE
MegaHits,2024-10-26,16:40:00.000000000,FANTASY,JADE
MegaHits,2024-10-26,16:44:00.000000000,SAILOR SONG,GIGI PEREZ
MegaHits,2024-10-26,16:52:00.000000000,TOQUE-TOQUE,DA WEASEL
MegaHits,2024-10-26,16:56:00.000000000,ITS OK IM OK (PI),TATE McRAE
MegaHits,2024-10-26,16:59:00.000000000,DANCING IN THE FLAMES (PI),THE WEEKND
MegaHits,2024-10-26,17:03:00.000000000,EMBRACE IT,NDOTZ
MegaHits,2024-10-26,17:04:00.000000000,ESSA SAIA,BISPO feat. IVANDRO
MegaHits,2024-10-26,17:11:00.000000000,MOVE,ADAM PORT
MegaHits,2024-10-26,17:14:00.000000000,SO FE,GRELO
MegaHits,2024-10-26,17:18:00.000000000,TUYA,ROSALIA
MegaHits,2024-10-26,17:22:00.000000000,MILAGRE,JURA
MegaHits,2024-10-26,17:27:00.000000000,DIE WITH A SMILE (PI),LADY GAGA & BRUNO MARS
