radio,day,time_played,track_title,artist_name
Rádio Comercial,2024-11-07,,Do I Wanna Know?,Arctic Monkeys
Rádio Comercial,2024-11-07,,You'Ve Got The Love,Florence And The Machine
Rádio Comercial,2024-11-07,,Temos Pena,Nena [Pt]
Rádio Comercial,2024-11-07,,Amanhã,Os Quatro E Meia
Rádio Comercial,2024-11-07,,Close To You,Gracie Abrams
Rádio Comercial,2024-11-07,,É Preciso Ter Calma,Pedro Abrunhosa
Rádio Comercial,2024-11-07,,Amigos Coloridos,Bandidos Do Cante
Rádio Comercial,2024-11-07,,Summer Jam,The Underdog Project
Rádio Comercial,2024-11-07,,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-07,,Chamada Não Atendida,Bárbara Tinoco
Rádio Comercial,2024-11-07,,Demons,Imagine Dragons
Rádio Comercial,2024-11-07,,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-07,,Como Tu,"Bárbara Bandeira, Ivandro"
Rádio Comercial,2024-11-07,,Dani California,Red Hot Chili Peppers
Rádio Comercial,2024-11-07,,What Was I Made For?,Billie Eilish
Rádio Comercial,2024-11-07,,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-07,,Ai Se Ele Cai,Xutos & Pontapés
Rádio Comercial,2024-11-07,,Don'T Worry,"Madcon, Ray Dalton"
Rádio Comercial,2024-11-07,,Apneia,Tatiana Duarte
Rádio Comercial,2024-11-07,,Houdini,Dua Lipa
Rádio Comercial,2024-11-07,,Feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-11-07,,Power Over Me,Dermot Kennedy
Rádio Comercial,2024-11-07,,Nosso Quadro,"Agroplay, Ana Castela"
Rádio Comercial,2024-11-07,,Love Yourself,Justin Bieber
Rádio Comercial,2024-11-07,,Moonlit Floor,Lisa [Th]
Rádio Comercial,2024-11-07,,Wrecked,Imagine Dragons
Rádio Comercial,2024-11-07,,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-11-07,,Beautiful Things,Benson Boone
Rádio Comercial,2024-11-07,,Cry Me A River,Justin Timberlake
Rádio Comercial,2024-11-07,,Hall Of Fame,"The Script , Will.I.Am"
Rádio Comercial,2024-11-07,,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-07,,The Door,Teddy Swims
Rádio Comercial,2024-11-07,,Desliza,Ana Moura
Rádio Comercial,2024-11-07,,Photograph,Ed Sheeran
Rádio Comercial,2024-11-07,,The Emptiness Machine,Linkin Park
Rádio Comercial,2024-11-07,,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-11-07,,Dog Days Are Over,Florence And The Machine
Rádio Comercial,2024-11-07,,Flowers,Miley Cyrus
Rádio Comercial,2024-11-07,,Amiga Da Minha Mulher,Seu Jorge
Rádio Comercial,2024-11-07,,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-07,,Stan,"Eminem, Dido"
Rádio Comercial,2024-11-07,,What Do You Believe In,Rag'N'Bone Man
Rádio Comercial,2024-11-07,,Someone You Loved,Lewis Capaldi
Rádio Comercial,2024-11-07,,Stick Season,Noah Kahan
Rádio Comercial,2024-11-07,,Sabes Bem,Os Quatro E Meia
Rádio Comercial,2024-11-07,,Dancing In The Flames,The Weeknd
Rádio Comercial,2024-11-07,,On Top Of The World,Imagine Dragons
Rádio Comercial,2024-11-07,,Maria Joana,"Nuno Ribeiro, Mariza, Calema"
Rádio Comercial,2024-11-07,,Magic,Coldplay
Rádio Comercial,2024-11-07,,Shivers,Ed Sheeran
Rádio Comercial,2024-11-07,,Ao Teu Ouvido,"Buba Espinho, Bárbara Tinoco"
Rádio Comercial,2024-11-07,,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-11-07,,Star,Reamonn
Rádio Comercial,2024-11-07,,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-07,,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-07,,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-07,,Amigos Coloridos,Bandidos Do Cante
Rádio Comercial,2024-11-07,,Unstoppable,Sia
Rádio Comercial,2024-11-07,,Houdini,Eminem
Rádio Comercial,2024-11-07,,Sentir O Sol (Ao Vivo Na Comercial),Os Quatro E Meia
Rádio Comercial,2024-11-07,,Glimpse Of Us,Joji
Rádio Comercial,2024-11-07,,Te Amo,Calema
Rádio Comercial,2024-11-07,,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-07,,Wake Me Up When September Ends,Green Day
Rádio Comercial,2024-11-07,,Can'T Even Hate You,Cian Ducrot
Rádio Comercial,2024-11-07,,Blinding Lights,The Weeknd
Rádio Comercial,2024-11-07,,Lose Control,Teddy Swims
Rádio Comercial,2024-11-07,,Cidade,"Bárbara Tinoco, Bárbara Bandeira"
Rádio Comercial,2024-11-07,,Close To You,Gracie Abrams
Rádio Comercial,2024-11-07,,Let Her Go,Passenger [Uk]
Rádio Comercial,2024-11-07,,Rockstar,Nickelback
Rádio Comercial,2024-11-07,,Re-Tratamento,Da Weasel
Rádio Comercial,2024-11-07,,Wish You The Best,Lewis Capaldi
Rádio Comercial,2024-11-07,,Castle On The Hill,Ed Sheeran
Rádio Comercial,2024-11-07,,Apneia,Tatiana Duarte
Rádio Comercial,2024-11-07,,Heaven,Niall Horan
Rádio Comercial,2024-11-07,,In My Place,Coldplay
Rádio Comercial,2024-11-07,,Slow It Down,Benson Boone
Rádio Comercial,2024-11-07,,Casa,Fernando Daniel
Rádio Comercial,2024-11-07,,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-07,,Chakras,"Ivandro, Julinho Ksd"
Rádio Comercial,2024-11-07,,Shape Of You,Ed Sheeran
Rádio Comercial,2024-11-07,,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-07,,Home,Daughtry
Rádio Comercial,2024-11-07,,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-07,,Ho Hey,The Lumineers
Rádio Comercial,2024-11-07,,Forget Me,Lewis Capaldi
Rádio Comercial,2024-11-07,,Do You No Wrong,Richie Campbell
Rádio Comercial,2024-11-07,,The Door,Teddy Swims
Rádio Comercial,2024-11-07,,"You Know, I'M No Good",Amy Winehouse
Rádio Comercial,2024-11-07,,All My Love,Coldplay
Rádio Comercial,2024-11-07,,Diamonds,Rihanna
Rádio Comercial,2024-11-07,,Belong Together,Mark Ambor
Rádio Comercial,2024-11-07,,Até Ao Fim,Maninho
Rádio Comercial,2024-11-07,,Hey Brother,Avicii
Rádio Comercial,2024-11-07,,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-11-07,,Austin,Dasha
Rádio Comercial,2024-11-07,,Stay With Me [Remix],"Sam Smith, Mary J. Blige"
Rádio Comercial,2024-11-07,,She'S So High,Kurt Nilsen
Rádio Comercial,2024-11-07,,Leave The Door Open,Silk Sonic
Rádio Comercial,2024-11-07,,Contra Probabilidades,"Bispo, Julinho Ksd"
Rádio Comercial,2024-11-07,,Bad Liar,Imagine Dragons
Rádio Comercial,2024-11-07,,Feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-11-07,,Fast Car,Luke Combs
Rádio Comercial,2024-11-07,,Faz Bem,"Bluay, Julinho Ksd"
Rádio Comercial,2024-11-07,,By The Way,Red Hot Chili Peppers
Rádio Comercial,2024-11-07,,Cartaxo,New York New York
Rádio Comercial,2024-11-07,,Heaven,Cian Ducrot
Rádio Comercial,2024-11-07,,Jar Of Hearts,Christina Perri
Rádio Comercial,2024-11-07,,Slow It Down,Benson Boone
Rádio Comercial,2024-11-07,,Benção,"Mizzy Miles, Bispo, Van Zee"
Rádio Comercial,2024-11-07,,Houdini,Dua Lipa
Rádio Comercial,2024-11-07,,Onde Vais,"Bárbara Bandeira, Carminho"
Rádio Comercial,2024-11-07,,Just The Way You Are,Diana Krall
Rádio Comercial,2024-11-07,,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-11-07,,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-07,,Diz-Se Aí (2 Pares De Botas),"Nena [Pt], Joana Almeirante"
Rádio Comercial,2024-11-07,,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-07,,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-07,,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-07,,Tudo O Que Eu Te Dou,Pedro Abrunhosa
Rádio Comercial,2024-11-07,,Without You,"David Guetta, Usher"
Rádio Comercial,2024-11-07,,Club Can'T Handle Me,"Flo Rida, David Guetta"
Rádio Comercial,2024-11-07,,The Door,Teddy Swims
Rádio Comercial,2024-11-07,,Na Escola,Os Quatro E Meia
Rádio Comercial,2024-11-07,,Sex On Fire,Kings Of Leon
Rádio Comercial,2024-11-07,,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-07,,Chandelier,Sia
Rádio Comercial,2024-11-07,,Moonlit Floor,Lisa [Th]
Rádio Comercial,2024-11-07,,All For You,"Cian Ducrot, Ella Henderson"
Rádio Comercial,2024-11-07,,Burguesinha (Ao Vivo),Seu Jorge
Rádio Comercial,2024-11-07,,Shallow,"Lady Gaga, Bradley Cooper"
Rádio Comercial,2024-11-07,,Close To You,Gracie Abrams
Rádio Comercial,2024-11-07,,Tradição,S. Pedro
Rádio Comercial,2024-11-07,,Counting Stars,Onerepublic
Rádio Comercial,2024-11-07,,Stick Season,Noah Kahan
Rádio Comercial,2024-11-07,,Agarra Em Mim,"Ana Moura, Pedro Mafama"
Rádio Comercial,2024-11-07,,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-07,,Capicuas,Rita Rocha
Rádio Comercial,2024-11-07,,My Immortal,Evanescence
Rádio Comercial,2024-11-07,,Dialectos Da Ternura,Da Weasel
Rádio Comercial,2024-11-07,,Bad Dreams,Teddy Swims
Rádio Comercial,2024-11-07,,Rolling In The Deep,Adele
Rádio Comercial,2024-11-07,,Diz-Se Aí (2 Pares De Botas),"Nena [Pt], Joana Almeirante"
Rádio Comercial,2024-11-07,,In The Stars,Benson Boone
Rádio Comercial,2024-11-07,,Girl On Fire,Alicia Keys
Rádio Comercial,2024-11-07,,Noite,"Ivandro, Vitor Kley"
Rádio Comercial,2024-11-07,,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-11-07,,Lucky,"Jason Mraz, Colbie Caillat"
Rádio Comercial,2024-11-07,,Saudade,"Miguel Araújo, Os Quatro E Meia"
Rádio Comercial,2024-11-07,,Hymn For The Weekend,"Coldplay, Beyoncé"
Rádio Comercial,2024-11-07,,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-07,,Say You Won'T Let Go,James Arthur
Rádio Comercial,2024-11-07,,A Nossa Dança,Calema
Rádio Comercial,2024-11-07,,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-07,,O Teu Cheiro,Bispo
Rádio Comercial,2024-11-07,,Save Your Tears,The Weeknd
Rádio Comercial,2024-11-07,,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-07,,What Do You Believe In,Rag'N'Bone Man
Rádio Comercial,2024-11-07,,Otherside,Red Hot Chili Peppers
Rádio Comercial,2024-11-07,,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-07,,Tacones Rojos,Sebastian Yatra
Rádio Comercial,2024-11-07,,Radioactive,Imagine Dragons
Rádio Comercial,2024-11-07,,Momento (Uma Espécie De Céu),"Pedro Abrunhosa, Cat"
Rádio Comercial,2024-11-07,,Feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-11-07,,"Whenever, Wherever",Shakira
Rádio Comercial,2024-11-07,,Fala-Me A Verdade,"Bia Caboz, Piruka"
Rádio Comercial,2024-11-07,,7 Years,Lukas Graham
Rádio Comercial,2024-11-07,,Lose Control,Teddy Swims
Rádio Comercial,2024-11-07,,Scars To Your Beautiful,Alessia Cara
Rádio Comercial,2024-11-07,,The Monster,"Eminem, Rihanna"
Rádio Comercial,2024-11-07,,"Olá, Solidão",Os Quatro E Meia
Rádio Comercial,2024-11-07,,The Emptiness Machine,Linkin Park
Rádio Comercial,2024-11-07,,Nunca Mais Vou Lá Estar,"Miguel Carmona, Rita Rocha"
Rádio Comercial,2024-11-07,,Uprising,Muse
Rádio Comercial,2024-11-07,,Força (Uma Página De História),Da Weasel
Rádio Comercial,2024-11-07,,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-07,,The Nights,Avicii
Rádio Comercial,2024-11-07,,A Coisa Vai Andando,Beatriz Caixinha
Rádio Comercial,2024-11-07,,Higher Power,Coldplay
Rádio Comercial,2024-11-07,,Don'T You Worry Child,Swedish House Mafia
Rádio Comercial,2024-11-07,,Lua,Ivandro
Rádio Comercial,2024-11-07,,Belong Together,Mark Ambor
Rádio Comercial,2024-11-07,,Halo,Beyoncé
Rádio Comercial,2024-11-07,,Amigos Coloridos,Bandidos Do Cante
Rádio Comercial,2024-11-07,,Closer To The Edge,Thirty Seconds To Mars
Rádio Comercial,2024-11-07,,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-07,,We Don'T Talk Anymore,"Charlie Puth, Selena Gomez"
Rádio Comercial,2024-11-07,,Feel So Close,Calvin Harris
Rádio Comercial,2024-11-07,,Amanhã,Os Quatro E Meia
Rádio Comercial,2024-11-07,,Dancing In The Flames,The Weeknd
Rádio Comercial,2024-11-07,,Sorte A Nossa,Catarina Filipe
Rádio Comercial,2024-11-07,,A Million Dreams,Pink
Rádio Comercial,2024-11-07,,Apneia,Tatiana Duarte
Rádio Comercial,2024-11-07,,Slow It Down,Benson Boone
Rádio Comercial,2024-11-07,,Wherever You Will Go,The Calling
Rádio Comercial,2024-11-07,,Bom Dia,"Bluay, Irina Barros"
Rádio Comercial,2024-11-07,,Austin,Dasha
Rádio Comercial,2024-11-07,,Love The Way You Lie (Part Ii),"Rihanna, Eminem"
Rádio Comercial,2024-11-07,,Para Sempre [Unplugged],"Dengaz, Seu Jorge"
Rádio Comercial,2024-11-07,,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-07,,What Goes Around.../...Comes Around,Justin Timberlake
Rádio Comercial,2024-11-07,,Chamada Não Atendida,Bárbara Tinoco
Rádio Comercial,2024-11-07,,Airplanes,B.O.B.
Rádio Comercial,2024-11-07,,Arcade [Remix],"Duncan Laurence, Fletcher"
Rádio Comercial,2024-11-07,,Rude,Magic!
Rádio Comercial,2024-11-07,,Thinking Out Loud,Ed Sheeran
Rádio Comercial,2024-11-07,,Maria Joana,"Nuno Ribeiro, Mariza, Calema"
Rádio Comercial,2024-11-07,,As It Was,Harry Styles
Rádio Comercial,2024-11-07,,Sometimes,Julinho Ksd
Rádio Comercial,2024-11-07,,Use Somebody,Kings Of Leon
Rádio Comercial,2024-11-07,,Para Os Braços Da Minha Mãe,"Pedro Abrunhosa, Camané"
Rádio Comercial,2024-11-07,,Lucky,Halsey
Rádio Comercial,2024-11-07,,Something Just Like This,"The Chainsmokers, Coldplay"
Rádio Comercial,2024-11-07,,Tradição,S. Pedro
Rádio Comercial,2024-11-07,,Houdini,Eminem
Rádio Comercial,2024-11-07,,Without You,"David Guetta, Usher"
Rádio Comercial,2024-11-07,,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-07,,Heaven,Cian Ducrot
Rádio Comercial,2024-11-07,,Starlight,Muse
Rádio Comercial,2024-11-07,,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-11-07,,Whatever It Takes,Imagine Dragons
Rádio Comercial,2024-11-07,,The Door,Teddy Swims
Rádio Comercial,2024-11-07,,If I Ain'T Got You,Alicia Keys
Rádio Comercial,2024-11-07,,Get With You,Richie Campbell
Rádio Comercial,2024-11-07,,The Joker And The Queen,"Ed Sheeran, Taylor Swift"
Rádio Comercial,2024-11-07,,Home,Michael Bublé
Rádio Comercial,2024-11-07,,Foi Assim Que Aconteceu,Marisa Liz
Rádio Comercial,2024-11-07,,Wildflower,Billie Eilish
Rádio Comercial,2024-11-07,,Everytime,Britney Spears
Rádio Comercial,2024-11-07,,Anda Comigo Ver Os Aviões [Live @ Rivoli],Os Azeitonas
Rádio Comercial,2024-11-07,,Put Your Records On,Corinne Bailey Rae
Rádio Comercial,2024-11-07,,Just Breathe,Pearl Jam
Rádio Comercial,2024-11-07,,I'D Rather Pretend,Bryant Barnes
Rádio Comercial,2024-11-07,,Emily,James Arthur
Rádio Comercial,2024-11-07,,With Arms Wide Open,Creed
Rádio Comercial,2024-11-07,,Recomeçar,Fernando Daniel
Rádio Comercial,2024-11-07,,Bleeding Love,Leona Lewis
Rádio Comercial,2024-11-06,,Stillness Of Heart,Lenny Kravitz
Rádio Comercial,2024-11-06,,Tudo O Que Eu Te Dou,Pedro Abrunhosa
Rádio Comercial,2024-11-06,,Done With You,Aurea
Rádio Comercial,2024-11-06,,The Story,Brandi Carlile
Rádio Comercial,2024-11-06,,O Amor Nunca Acaba,Diana Castro
Rádio Comercial,2024-11-06,,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-06,,You Say,Lauren Daigle
Rádio Comercial,2024-11-06,,Baby I Love U!,Jennifer Lopez
Rádio Comercial,2024-11-06,,Sózinho [Ao Vivo '98],Caetano Veloso
Rádio Comercial,2024-11-06,,See You Again,"Wiz Khalifa, Charlie Puth"
Rádio Comercial,2024-11-06,,My World,Calum Scott
Rádio Comercial,2024-11-06,,Used To Be Young,Miley Cyrus
Rádio Comercial,2024-11-09,,Casa,"D.A.M.A., Buba Espinho"
Rádio Comercial,2024-11-09,,Houdini,Eminem
Rádio Comercial,2024-11-09,,Hey Brother,Avicii
Rádio Comercial,2024-11-09,,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-09,,Team,Lorde
Rádio Comercial,2024-11-09,,Higher,Tom Grennan
Rádio Comercial,2024-11-09,,I'M Good (Blue),"David Guetta, Bebe Rexha"
Rádio Comercial,2024-11-09,,O Mundo Ao Contrário,Xutos & Pontapés
Rádio Comercial,2024-11-09,,Chandelier,Sia
Rádio Comercial,2024-11-09,,Californication,Red Hot Chili Peppers
Rádio Comercial,2024-11-09,,Beautiful Things,Benson Boone
Rádio Comercial,2024-11-09,,Cidade,"Bárbara Tinoco, Bárbara Bandeira"
Rádio Comercial,2024-11-09,,Am I Wrong,Nico & Vinz
Rádio Comercial,2024-11-09,,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-09,,Bom Rapaz,"Os Quatro E Meia, Carlão"
Rádio Comercial,2024-11-09,,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-09,,In My Place,Coldplay
Rádio Comercial,2024-11-09,,Tata,Slow J
Rádio Comercial,2024-11-09,,Human,Rag'N'Bone Man
Rádio Comercial,2024-11-09,,What Was I Made For?,Billie Eilish
Rádio Comercial,2024-11-09,,Here Without You,3 Doors Down
Rádio Comercial,2024-11-09,,Amar Pela Metade,Calema
Rádio Comercial,2024-11-09,,My World,Calum Scott
Rádio Comercial,2024-11-09,,Radioactive,Imagine Dragons
Rádio Comercial,2024-11-09,,Bad Dreams,Teddy Swims
Rádio Comercial,2024-11-09,,Contra Probabilidades,"Bispo, Julinho Ksd"
Rádio Comercial,2024-11-09,,Party Rock Anthem,"Lmfao, Lauren Bennett , Goonrock"
Rádio Comercial,2024-11-09,,Stick Season,Noah Kahan
Rádio Comercial,2024-11-09,,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-09,,Something Just Like This,"The Chainsmokers, Coldplay"
Rádio Comercial,2024-11-09,,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-09,,It Could Have Been Us,"Christopher, Griff"
Rádio Comercial,2024-11-09,,One Kiss,"Calvin Harris, Dua Lipa"
Rádio Comercial,2024-11-09,,Si No Estás,Iñigo Quintero
Rádio Comercial,2024-11-09,,Ouvi Dizer,Melim
Rádio Comercial,2024-11-09,,The Nights,Avicii
Rádio Comercial,2024-11-09,,The Sweet Escape,"Gwen Stefani, Akon"
Rádio Comercial,2024-11-09,,Amigos,"Pablo Alborán, Maria Becerra"
Rádio Comercial,2024-11-09,,Planeta,"Bispo, Bárbara Tinoco"
Rádio Comercial,2024-11-09,,Firework,Katy Perry
Rádio Comercial,2024-11-09,,The Door,Teddy Swims
Rádio Comercial,2024-11-09,,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-09,,Te Amo,Calema
Rádio Comercial,2024-11-09,,Stay With Me [Remix],"Sam Smith, Mary J. Blige"
Rádio Comercial,2024-11-09,,Wrecked,Imagine Dragons
Rádio Comercial,2024-11-09,,Rockstar,Nickelback
Rádio Comercial,2024-11-09,,"Ela Não Sabe, Pois Não?",Bárbara Tinoco
Rádio Comercial,2024-11-09,,Close To You,Gracie Abrams
Rádio Comercial,2024-11-09,,I See Fire,Ed Sheeran
Rádio Comercial,2024-11-09,,A Bar Song (Tipsy),Shaboozey
Rádio Comercial,2024-11-09,,Chakras,"Ivandro, Julinho Ksd"
Rádio Comercial,2024-11-09,,Waiting For Love,Avicii
Rádio Comercial,2024-11-09,,Lose Control,Teddy Swims
Rádio Comercial,2024-11-09,,Casa,Fernando Daniel
Rádio Comercial,2024-11-09,,Slow It Down,Benson Boone
Rádio Comercial,2024-11-09,,Rewrite The Stars,"James Arthur, Anne-Marie"
Rádio Comercial,2024-11-09,,Garota,"Maninho, Marisa Liz"
Rádio Comercial,2024-11-09,,Get Lucky,"Daft Punk, Pharrell Williams"
Rádio Comercial,2024-11-09,,Feelslikeimfallinginlove,Coldplay
Rádio Comercial,2024-11-09,,Flowers,Miley Cyrus
Rádio Comercial,2024-11-09,,Sei Lá,Bárbara Tinoco
Rádio Comercial,2024-11-09,,Closer To The Edge,Thirty Seconds To Mars
Rádio Comercial,2024-11-09,,Heaven,Niall Horan
Rádio Comercial,2024-11-09,,Lua,Ivandro
Rádio Comercial,2024-11-09,,Give Me Everything,"Pitbull, Ne-Yo"
Rádio Comercial,2024-11-09,,Can'T Even Hate You,Cian Ducrot
Rádio Comercial,2024-11-09,,Anda Comigo Ver Os Aviões [Live @ Rivoli],Os Azeitonas
Rádio Comercial,2024-11-09,,Si Antes Te Hubiera Conocido,Karol G
Rádio Comercial,2024-11-09,,Fallin',Alicia Keys
Rádio Comercial,2024-11-09,,Benção,"Mizzy Miles, Bispo, Van Zee"
Rádio Comercial,2024-11-09,,Someone Like You,Adele
Rádio Comercial,2024-11-09,,Shivers,Ed Sheeran
Rádio Comercial,2024-11-09,,Before I Lose My Voice,Richie Campbell
Rádio Comercial,2024-11-09,,Apt.,"Rosé, Bruno Mars"
Rádio Comercial,2024-11-09,,A Sky Full Of Stars,Coldplay
Rádio Comercial,2024-11-09,,Birds Of A Feather,Billie Eilish
Rádio Comercial,2024-11-09,,Os Croquetes Acabam,Nena [Pt]
Rádio Comercial,2024-11-09,,Safe Inside,James Arthur
Rádio Comercial,2024-11-09,,Belong Together,Mark Ambor
Rádio Comercial,2024-11-09,,Até Ao Fim,Maninho
Rádio Comercial,2024-11-09,,Houdini,Eminem
Rádio Comercial,2024-11-09,,See You Again,"Wiz Khalifa, Charlie Puth"
Rádio Comercial,2024-11-09,,Amar Pela Metade,Calema
Rádio Comercial,2024-11-09,,Diet Pepsi,Addison Rae
Rádio Comercial,2024-11-09,,Os Maridos Das Outras,Miguel Araújo
Rádio Comercial,2024-11-09,,Save The World,Swedish House Mafia
Rádio Comercial,2024-11-09,,Bubbly,Colbie Caillat
Rádio Comercial,2024-11-09,,Austin,Dasha
Rádio Comercial,2024-11-09,,Temos Pena,Nena [Pt]
Rádio Comercial,2024-11-09,,I'M Not The Only One,Sam Smith
Rádio Comercial,2024-11-09,,Die With A Smile,"Lady Gaga, Bruno Mars"
Rádio Comercial,2024-11-09,,Whatever It Takes,Imagine Dragons
Rádio Comercial,2024-11-09,,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-09,,We Pray,"Coldplay, Little Simz, Tini, Burna Boy, Elyanna"
Rádio Comercial,2024-11-09,,Sex On Fire,Kings Of Leon
Rádio Comercial,2024-11-09,,Na Escola,Os Quatro E Meia
Rádio Comercial,2024-11-09,,I Need Your Love,"Calvin Harris, Ellie Goulding"
Rádio Comercial,2024-11-09,,Tacones Rojos,Sebastian Yatra
Rádio Comercial,2024-11-09,,In The End,Linkin Park
Rádio Comercial,2024-11-09,,Melhor De Mim,Mariza
Rádio Comercial,2024-11-09,,Heart Of Gold,Shawn Mendes
Rádio Comercial,2024-11-09,,Believer,Imagine Dragons
Rádio Comercial,2024-11-09,,Love The Hell Out Of You,Lewis Capaldi
Rádio Comercial,2024-11-09,,Te Amo,Calema
Rádio Comercial,2024-11-09,,You Are The Reason,Calum Scott
Rádio Comercial,2024-11-09,,Heaven,Cian Ducrot
Rádio Comercial,2024-11-09,,Bom Dia,"Bluay, Irina Barros"
Rádio Comercial,2024-11-09,,Tu Sabes,"Diana Lima, Murta"
Rádio Comercial,2024-11-09,,A Miúda Gosta,Carolina Deslandes
Rádio Comercial,2024-11-09,,Depois Do Amor,Clã
Rádio Comercial,2024-11-09,,A Gente Vai Continuar (2022),Vários: Homenagem Rc A Jorge Palma
Rádio Comercial,2024-11-09,,Faz Bem,"Bluay, Julinho Ksd"
Rádio Comercial,2024-11-09,,Agarra Em Mim,"Ana Moura, Pedro Mafama"
Rádio Comercial,2024-11-09,,"Amor, A Nossa Vida",Capitão Fausto
Rádio Comercial,2024-11-09,,Tata,Slow J
Rádio Comercial,2024-11-09,,Video Maria,Gnr
Rádio Comercial,2024-11-09,,Tudo Muda,"Dengaz, Matay, Di Noise"
Rádio Comercial,2024-11-09,,Algo Estranho Acontece,António Zambujo
Rádio Comercial,2024-11-09,,Muda De Vida,Humanos
Rádio Comercial,2024-11-09,,A Marte,João Só E Abandonados
Rádio Comercial,2024-11-09,,Saudade,"Miguel Araújo, Os Quatro E Meia"
Rádio Comercial,2024-11-09,,Quem Me Leva Os Meus Fantasmas,Pedro Abrunhosa
Rádio Comercial,2024-11-09,,Ilumina-Me,Pedro Abrunhosa
Rádio Comercial,2024-11-09,,Dias E Noites,André Amaro
Rádio Comercial,2024-11-09,,Andorinhas,Ana Moura
Rádio Comercial,2024-11-09,,Lado Lunar,Rui Veloso
Rádio Comercial,2024-11-09,,Não Te Devo Nada,Aragão
Rádio Comercial,2024-11-09,,Abraça-Me Bem,Mafalda Veiga
Rádio Comercial,2024-11-09,,Dias Atlânticos,Ban
Rádio Comercial,2024-11-09,,Temos Pena,Nena [Pt]
Rádio Comercial,2024-11-09,,Portas Do Sol,Nena [Pt]
Rádio Comercial,2024-11-09,,Manhã Submersa,Xutos & Pontapés
Rádio Comercial,2024-11-09,,"Olá, Solidão",Os Quatro E Meia
Rádio Comercial,2024-11-09,,Primavera (Versão Coral Na Comercial),The Gift
Rádio Comercial,2024-11-09,,Amigos Coloridos,Bandidos Do Cante
Rádio Comercial,2024-11-09,,Slow It Down,Benson Boone
Rádio Comercial,2024-11-09,,Amor De Ganga,Miguel Luz
Rádio Comercial,2024-11-09,,Locked Out Of Heaven,Bruno Mars
Rádio Comercial,2024-11-09,,Even,"Richie Campbell, Van Zee"
Rádio Comercial,2024-11-09,,Stan,"Eminem, Dido"
Rádio Comercial,2024-11-09,,Higher,Tom Grennan
Rádio Comercial,2024-11-09,,Outra Vez,Latte
Rádio Comercial,2024-11-09,,Wake Me Up,"Avicii, Aloe Blacc"
Rádio Comercial,2024-11-09,,Forget Me,Lewis Capaldi
